cr_year,issn_l,oa_all,n,prop
2020,2056-6085,1,52,0.019230769230769232
2020,2056-6697,5,95,0.05263157894736842
2020,2056-9971,2,42,0.047619047619047616
2020,2057-0198,6,31,0.1935483870967742
2020,2057-0473,1,11,0.09090909090909091
2020,2057-0481,1,12,0.08333333333333333
2020,2057-049X,3,32,0.09375
2020,2057-150X,19,22,0.8636363636363636
2020,2057-1585,16,33,0.48484848484848486
2020,2057-1976,28,194,0.14432989690721648
2020,2057-3170,2,27,0.07407407407407407
2020,2057-3189,5,45,0.1111111111111111
2020,2057-5637,5,27,0.18518518518518517
2020,2058-1742,14,101,0.13861386138613863
2020,2058-1831,5,20,0.25
2020,2058-458X,4,11,0.36363636363636365
2020,2058-5276,11,189,0.0582010582010582
2020,2058-6124,6,111,0.05405405405405406
2020,2058-7546,1,213,0.004694835680751174
2020,2058-8585,9,59,0.15254237288135594
2020,2058-9565,28,97,0.28865979381443296
2020,2058-9689,21,174,0.1206896551724138
2020,2058-9883,39,223,0.17488789237668162
2020,2059-1098,13,51,0.2549019607843137
2020,2059-1632,7,44,0.1590909090909091
2020,2059-2302,17,360,0.04722222222222222
2020,2059-7983,70,129,0.5426356589147286
2020,2059-8521,11,427,0.02576112412177986
2020,2062-249X,15,71,0.2112676056338028
2020,2066-2203,4,23,0.17391304347826086
2020,2070-2620,1,41,0.024390243902439025
2020,2072-1978,2,27,0.07407407407407407
2020,2078-0389,2,9,0.2222222222222222
2020,2093-2480,2,89,0.02247191011235955
2020,2093-5552,5,36,0.1388888888888889
2020,2095-0187,13,120,0.10833333333333334
2020,2095-0217,13,84,0.15476190476190477
2020,2095-0233,18,40,0.45
2020,2095-1698,1,70,0.014285714285714285
2020,2095-221X,13,177,0.07344632768361582
2020,2095-2430,6,90,0.06666666666666667
2020,2095-2759,1,54,0.018518518518518517
2020,2095-3127,11,45,0.24444444444444444
2020,2095-4956,5,411,0.012165450121654502
2020,2095-4964,5,64,0.078125
2020,2095-6983,1,39,0.02564102564102564
2020,2095-7513,8,78,0.10256410256410256
2020,2095-9184,1,132,0.007575757575757576
2020,2095-9273,19,345,0.05507246376811594
2020,2096-5524,4,48,0.08333333333333333
2020,2102-6467,4,10,0.4
2020,2110-7017,1,51,0.0196078431372549
2020,2150-0894,1,26,0.038461538461538464
2020,2150-1351,12,131,0.0916030534351145
2020,2150-4857,5,108,0.046296296296296294
2020,2150-704X,2,110,0.01818181818181818
2020,2150-7759,5,73,0.0684931506849315
2020,2151-464X,33,251,0.13147410358565736
2020,2151-7509,2,8,0.25
2020,2151-8378,7,153,0.0457516339869281
2020,2152-0712,4,40,0.1
2020,2152-2669,24,259,0.09266409266409266
2020,2152-2812,4,33,0.12121212121212122
2020,2152-2820,3,37,0.08108108108108109
2020,2152-3878,7,84,0.08333333333333333
2020,2153-0785,4,29,0.13793103448275862
2020,2153-3687,1,24,0.041666666666666664
2020,2153-4764,4,27,0.14814814814814814
2020,2153-5981,2,19,0.10526315789473684
2020,2153-9553,1,14,0.07142857142857142
2020,2153-957X,2,21,0.09523809523809523
2020,2153-9596,2,28,0.07142857142857142
2020,2154-1248,5,15,0.3333333333333333
2020,2154-1272,4,16,0.25
2020,2154-4611,1,15,0.06666666666666667
2020,2154-8331,1,64,0.015625
2020,2154-8455,5,24,0.20833333333333334
2020,2154-896X,6,38,0.15789473684210525
2020,2155-0093,3,28,0.10714285714285714
2020,2155-5435,18,1356,0.01327433628318584
2020,2156-3357,3,70,0.04285714285714286
2020,2156-3403,22,269,0.08178438661710037
2020,2156-342X,8,118,0.06779661016949153
2020,2156-3950,8,305,0.02622950819672131
2020,2156-5503,1,56,0.017857142857142856
2020,2156-7697,6,54,0.1111111111111111
2020,2156-8243,9,31,0.2903225806451613
2020,2156-8316,3,42,0.07142857142857142
2020,2156-8588,26,49,0.5306122448979592
2020,2156-8650,21,260,0.08076923076923077
2020,2156-8944,1,110,0.00909090909090909
2020,2157-5665,2,29,0.06896551724137931
2020,2157-846X,2,171,0.011695906432748537
2020,2157-9318,5,21,0.23809523809523808
2020,2158-2041,8,26,0.3076923076923077
2020,2158-379X,6,30,0.2
2020,2158-8686,1,41,0.024390243902439025
2020,2159-032X,9,13,0.6923076923076923
2020,2159-2020,4,74,0.05405405405405406
2020,2159-4937,3,46,0.06521739130434782
2020,2159-676X,4,57,0.07017543859649122
2020,2159-6867,2,99,0.020202020202020204
2020,2159-9173,9,47,0.19148936170212766
2020,2160-2204,4,32,0.125
2020,2160-3251,1,326,0.003067484662576687
2020,2160-4762,3,13,0.23076923076923078
2020,2160-486X,1,22,0.045454545454545456
2020,2160-6544,3,22,0.13636363636363635
2020,2160-763X,52,105,0.49523809523809526
2020,2161-1653,3,298,0.010067114093959731
2020,2161-2234,8,35,0.22857142857142856
2020,2161-2412,1,12,0.08333333333333333
2020,2161-2617,1,16,0.0625
2020,2161-3303,2,27,0.07407407407407407
2020,2161-3311,2,42,0.047619047619047616
2020,2161-3915,5,344,0.014534883720930232
2020,2161-5063,3,355,0.008450704225352112
2020,2161-8313,45,173,0.26011560693641617
2020,2161-9441,1,19,0.05263157894736842
2020,2161-962X,3,24,0.125
2020,2162-2337,6,516,0.011627906976744186
2020,2162-237X,7,497,0.014084507042253521
2020,2162-2671,9,73,0.1232876712328767
2020,2162-4887,7,17,0.4117647058823529
2020,2162-4933,1,39,0.02564102564102564
2020,2162-4968,5,50,0.1
2020,2162-8769,164,433,0.3787528868360277
2020,2163-0755,10,444,0.02252252252252252
2020,2163-2324,5,67,0.07462686567164178
2020,2163-3916,2,90,0.022222222222222223
2020,2163-5781,1,49,0.02040816326530612
2020,2163-9159,2,30,0.06666666666666667
2020,2164-604X,1,39,0.02564102564102564
2020,2164-7070,3,8,0.375
2020,2165-0373,1,30,0.03333333333333333
2020,2165-0799,1,94,0.010638297872340425
2020,2165-1434,3,24,0.125
2020,2165-7440,8,36,0.2222222222222222
2020,2165-9214,1,26,0.038461538461538464
2020,2167-0811,19,91,0.2087912087912088
2020,2167-4736,2,41,0.04878048780487805
2020,2167-4795,6,54,0.1111111111111111
2020,2167-4817,1,31,0.03225806451612903
2020,2167-4825,1,30,0.03333333333333333
2020,2167-4833,1,53,0.018867924528301886
2020,2167-4841,1,28,0.03571428571428571
2020,2167-485X,3,13,0.23076923076923078
2020,2167-4868,2,36,0.05555555555555555
2020,2167-4876,6,15,0.4
2020,2167-583X,6,56,0.10714285714285714
2020,2167-6968,1,52,0.019230769230769232
2020,2167-7026,7,63,0.1111111111111111
2020,2167-8421,24,114,0.21052631578947367
2020,2167-8707,4,49,0.08163265306122448
2020,2167-9169,6,63,0.09523809523809523
2020,2168-0485,21,1939,0.010830324909747292
2020,2168-0566,2,36,0.05555555555555555
2020,2168-1163,3,70,0.04285714285714286
2020,2168-1805,22,104,0.21153846153846154
2020,2168-2194,42,416,0.10096153846153846
2020,2168-2267,5,486,0.0102880658436214
2020,2168-2291,7,96,0.07291666666666667
2020,2168-3565,2,60,0.03333333333333333
2020,2168-3603,2,40,0.05
2020,2168-4790,36,223,0.16143497757847533
2020,2168-6777,7,381,0.01837270341207349
2020,2168-8273,17,33,0.5151515151515151
2020,2168-8370,7,18,0.3888888888888889
2020,2168-9725,1,20,0.05
2020,2169-2327,8,23,0.34782608695652173
2020,2169-5717,1,37,0.02702702702702703
2020,2169-8953,39,240,0.1625
2020,2169-897X,155,695,0.22302158273381295
2020,2169-9003,45,144,0.3125
2020,2169-9097,75,255,0.29411764705882354
2020,2169-9275,147,512,0.287109375
2020,2169-9313,148,661,0.22390317700453857
2020,2169-9380,137,709,0.19322990126939352
2020,2169-9763,9,33,0.2727272727272727
2020,2169-9798,1,99,0.010101010101010102
2020,2173-5727,1,131,0.007633587786259542
2020,2173-5743,1,126,0.007936507936507936
2020,2190-2100,5,10,0.5
2020,2190-393X,15,176,0.08522727272727272
2020,2190-5444,55,952,0.05777310924369748
2020,2190-5452,14,79,0.17721518987341772
2020,2190-5517,12,383,0.031331592689295036
2020,2190-5738,22,531,0.04143126177024482
2020,2190-6491,10,67,0.14925373134328357
2020,2190-6815,41,583,0.07032590051457976
2020,2190-6890,12,30,0.4
2020,2190-7196,20,109,0.1834862385321101
2020,2190-7773,5,72,0.06944444444444445
2020,2190-8273,2,12,0.16666666666666666
2020,2190-8508,9,31,0.2903225806451613
2020,2190-9733,8,34,0.23529411764705882
2020,2191-2203,4,31,0.12903225806451613
2020,2191-4281,5,805,0.006211180124223602
2020,2191-4761,14,19,0.7368421052631579
2020,2191-611X,10,30,0.3333333333333333
2020,2191-9216,3,19,0.15789473684210525
2020,2191-9399,8,32,0.25
2020,2192-001X,2,8,0.25
2020,2192-1741,26,31,0.8387096774193549
2020,2192-2640,55,477,0.11530398322851153
2020,2192-3183,4,61,0.06557377049180328
2020,2192-4449,7,111,0.06306306306306306
2020,2192-4848,3,80,0.0375
2020,2192-6352,1,19,0.05263157894736842
2020,2192-6506,57,329,0.17325227963525835
2020,2192-662X,1,15,0.06666666666666667
2020,2192-8576,8,37,0.21621621621621623
2020,2192-8932,4,39,0.10256410256410256
2020,2192-9262,6,103,0.05825242718446602
2020,2192-9521,9,16,0.5625
2020,2193-1402,1,5,0.2
2020,2193-2263,2,12,0.16666666666666666
2020,2193-2336,3,121,0.024793388429752067
2020,2193-3685,15,15,1
2020,2193-3804,1,112,0.008928571428571428
2020,2193-4126,8,406,0.019704433497536946
2020,2193-5807,5,287,0.017421602787456445
2020,2193-6218,22,105,0.20952380952380953
2020,2193-7192,33,105,0.3142857142857143
2020,2193-8407,2,11,0.18181818181818182
2020,2193-8652,1,8,0.125
2020,2193-9764,4,32,0.125
2020,2194-0401,10,25,0.4
2020,2194-0517,4,20,0.2
2020,2194-072X,22,27,0.8148148148148148
2020,2194-4288,52,381,0.13648293963254593
2020,2194-4946,7,71,0.09859154929577464
2020,2194-5411,4,37,0.10810810810810811
2020,2194-5624,7,26,0.2692307692307692
2020,2194-6418,3,19,0.15789473684210525
2020,2194-668X,1,42,0.023809523809523808
2020,2194-7228,10,52,0.19230769230769232
2020,2194-7953,4,17,0.23529411764705882
2020,2194-802X,11,95,0.11578947368421053
2020,2194-8739,5,13,0.38461538461538464
2020,2195-0156,1,34,0.029411764705882353
2020,2195-1071,101,706,0.14305949008498584
2020,2195-268X,2,123,0.016260162601626018
2020,2195-2957,1,20,0.05
2020,2195-3899,1,112,0.008928571428571428
2020,2195-4755,1,20,0.05
2020,2195-7185,7,34,0.20588235294117646
2020,2195-9595,11,53,0.20754716981132076
2020,2196-0216,78,670,0.11641791044776119
2020,2196-078X,4,17,0.23529411764705882
2020,2196-1085,2,16,0.125
2020,2196-291X,1,9,0.1111111111111111
2020,2196-2952,10,54,0.18518518518518517
2020,2196-2979,6,28,0.21428571428571427
2020,2196-2987,1,35,0.02857142857142857
2020,2196-2995,4,37,0.10810810810810811
2020,2196-3002,8,43,0.18604651162790697
2020,2196-3010,1,23,0.043478260869565216
2020,2196-3029,9,46,0.1956521739130435
2020,2196-3045,2,23,0.08695652173913043
2020,2196-4386,18,67,0.26865671641791045
2020,2196-5110,1,15,0.06666666666666667
2020,2196-5412,6,39,0.15384615384615385
2020,2196-5471,8,16,0.5
2020,2196-5609,3,21,0.14285714285714285
2020,2196-6249,1,14,0.07142857142857142
2020,2196-6656,4,17,0.23529411764705882
2020,2196-6923,4,29,0.13793103448275862
2020,2196-7210,1,42,0.023809523809523808
2020,2196-7237,5,25,0.2
2020,2196-7350,118,765,0.1542483660130719
2020,2196-7865,2,37,0.05405405405405406
2020,2196-8799,1,28,0.03571428571428571
2020,2196-8837,11,241,0.04564315352697095
2020,2196-9361,1,27,0.037037037037037035
2020,2196-9647,2,13,0.15384615384615385
2020,2196-9744,3,20,0.15
2020,2197-0378,20,36,0.5555555555555556
2020,2197-4233,3,35,0.08571428571428572
2020,2197-4306,1,11,0.09090909090909091
2020,2197-9707,6,72,0.08333333333333333
2020,2197-9847,7,32,0.21875
2020,2197-9995,4,26,0.15384615384615385
2020,2198-1639,15,27,0.5555555555555556
2020,2198-2600,4,16,0.25
2020,2198-4220,5,135,0.037037037037037035
2020,2198-5804,4,73,0.0547945205479452
2020,2198-6002,2,29,0.06896551724137931
2020,2198-6061,7,14,0.5
2020,2198-6401,4,36,0.1111111111111111
2020,2198-641X,3,39,0.07692307692307693
2020,2198-6428,1,16,0.0625
2020,2198-6436,12,25,0.48
2020,2198-6452,9,25,0.36
2020,2198-6592,3,36,0.08333333333333333
2020,2198-7335,7,32,0.21875
2020,2198-7505,4,66,0.06060606060606061
2020,2198-7866,3,16,0.1875
2020,2198-9605,1,34,0.029411764705882353
2020,2198-963X,7,55,0.12727272727272726
2020,2198-9745,3,14,0.21428571428571427
2020,2198-9885,4,42,0.09523809523809523
2020,2199-160X,66,402,0.16417910447761194
2020,2199-174X,11,36,0.3055555555555556
2020,2199-241X,27,74,0.36486486486486486
2020,2199-2428,1,19,0.05263157894736842
2020,2199-2681,3,19,0.15789473684210525
2020,2199-2908,4,27,0.14814814814814814
2020,2199-322X,2,17,0.11764705882352941
2020,2199-3246,10,26,0.38461538461538464
2020,2199-3637,5,25,0.2
2020,2199-3793,6,25,0.24
2020,2199-3823,13,59,0.22033898305084745
2020,2199-384X,5,46,0.10869565217391304
2020,2199-4641,5,25,0.2
2020,2199-4668,2,23,0.08695652173913043
2020,2199-5796,2,177,0.011299435028248588
2020,2199-675X,9,43,0.20930232558139536
2020,2199-6784,4,15,0.26666666666666666
2020,2199-6792,6,39,0.15384615384615385
2020,2199-692X,20,216,0.09259259259259259
2020,2199-7446,10,53,0.18867924528301888
2020,2199-9031,2,14,0.14285714285714285
2020,2199-9260,3,58,0.05172413793103448
2020,2204-9193,5,27,0.18518518518518517
2020,2206-3110,2,24,0.08333333333333333
2020,2206-3374,1,28,0.03571428571428571
2020,2206-7485,4,36,0.1111111111111111
2020,2210-271X,1,205,0.004878048780487805
2020,2210-3031,3,35,0.08571428571428572
2020,2210-3155,9,89,0.10112359550561797
2020,2210-3279,7,90,0.07777777777777778
2020,2210-3988,1,168,0.005952380952380952
2020,2210-4070,1,21,0.047619047619047616
2020,2210-4224,56,125,0.448
2020,2210-464X,8,17,0.47058823529411764
2020,2210-5395,3,69,0.043478260869565216
2020,2210-5433,22,44,0.5
2020,2210-5697,6,32,0.1875
2020,2210-5824,6,17,0.35294117647058826
2020,2210-5948,1,7,0.14285714285714285
2020,2210-6502,1,100,0.01
2020,2210-6561,14,75,0.18666666666666668
2020,2210-6707,29,706,0.04107648725212465
2020,2210-6723,1,20,0.05
2020,2210-6766,35,42,0.8333333333333334
2020,2210-6812,6,98,0.061224489795918366
2020,2210-7401,7,182,0.038461538461538464
2020,2210-7703,41,252,0.1626984126984127
2020,2210-7762,8,134,0.05970149253731343
2020,2210-7789,13,128,0.1015625
2020,2210-8033,2,98,0.02040816326530612
2020,2210-8440,2,522,0.0038314176245210726
2020,2210-9706,6,28,0.21428571428571427
2020,2210-9730,1,17,0.058823529411764705
2020,2211-0348,53,786,0.06743002544529263
2020,2211-1662,10,53,0.18867924528301888
2020,2211-2669,1,26,0.038461538461538464
2020,2211-2855,31,1077,0.028783658310120707
2020,2211-3398,19,72,0.2638888888888889
2020,2211-3428,17,84,0.20238095238095238
2020,2211-3452,3,106,0.02830188679245283
2020,2211-3525,21,39,0.5384615384615384
2020,2211-3649,4,75,0.05333333333333334
2020,2211-3681,5,103,0.04854368932038835
2020,2211-3711,1,17,0.058823529411764705
2020,2211-4645,5,72,0.06944444444444445
2020,2211-4866,2,42,0.047619047619047616
2020,2211-5366,16,31,0.5161290322580645
2020,2211-5447,7,8,0.875
2020,2211-5501,19,35,0.5428571428571428
2020,2211-5560,13,23,0.5652173913043478
2020,2211-5684,5,144,0.034722222222222224
2020,2211-6753,4,62,0.06451612903225806
2020,2211-6834,2,31,0.06451612903225806
2020,2211-6923,1,17,0.058823529411764705
2020,2211-6958,3,57,0.05263157894736842
2020,2211-7385,15,44,0.3409090909090909
2020,2211-792X,6,30,0.2
2020,2211-8330,1,17,0.058823529411764705
2020,2211-8837,7,88,0.07954545454545454
2020,2211-9051,2,10,0.2
2020,2211-9124,63,130,0.4846153846153846
2020,2211-9264,19,405,0.04691358024691358
2020,2211-9493,2,21,0.09523809523809523
2020,2211-9736,4,143,0.027972027972027972
2020,2212-0122,3,22,0.13636363636363635
2020,2212-0416,39,167,0.23353293413173654
2020,2212-0548,5,30,0.16666666666666666
2020,2212-0955,23,169,0.13609467455621302
2020,2212-1099,8,87,0.09195402298850575
2020,2212-134X,9,249,0.03614457831325301
2020,2212-1447,5,110,0.045454545454545456
2020,2212-2672,4,557,0.00718132854578097
2020,2212-4209,105,564,0.18617021276595744
2020,2212-4284,6,28,0.21428571428571427
2020,2212-4292,3,248,0.012096774193548387
2020,2212-4403,7,1884,0.0037154989384288748
2020,2212-4810,6,18,0.3333333333333333
2020,2212-4926,4,52,0.07692307692307693
2020,2212-5558,5,112,0.044642857142857144
2020,2212-571X,4,91,0.04395604395604396
2020,2212-6198,2,44,0.045454545454545456
2020,2212-6570,3,16,0.1875
2020,2212-6864,7,185,0.03783783783783784
2020,2212-7445,1,12,0.08333333333333333
2020,2212-8166,2,15,0.13333333333333333
2020,2212-828X,5,62,0.08064516129032258
2020,2212-8689,5,21,0.23809523809523808
2020,2212-8794,11,17,0.6470588235294118
2020,2212-9421,5,30,0.16666666666666666
2020,2212-9588,1,41,0.024390243902439025
2020,2212-974X,2,25,0.08
2020,2213-0764,7,68,0.10294117647058823
2020,2213-0780,5,62,0.08064516129032258
2020,2213-1027,3,14,0.21428571428571427
2020,2213-1337,2,46,0.043478260869565216
2020,2213-1388,9,274,0.032846715328467155
2020,2213-140X,8,21,0.38095238095238093
2020,2213-2198,43,760,0.056578947368421055
2020,2213-2406,4,19,0.21052631578947367
2020,2213-2600,19,352,0.05397727272727273
2020,2213-2929,16,1043,0.015340364333652923
2020,2213-2945,4,82,0.04878048780487805
2020,2213-3054,5,38,0.13157894736842105
2020,2213-333X,10,293,0.034129692832764506
2020,2213-3356,7,28,0.25
2020,2213-3372,10,23,0.43478260869565216
2020,2213-3461,22,40,0.55
2020,2213-4344,3,58,0.05172413793103448
2020,2213-4387,1,12,0.08333333333333333
2020,2213-445X,1,27,0.037037037037037035
2020,2213-4506,5,16,0.3125
2020,2213-4794,14,66,0.21212121212121213
2020,2213-4905,3,17,0.17647058823529413
2020,2213-5383,4,50,0.08
2020,2213-5812,5,46,0.10869565217391304
2020,2213-624X,6,149,0.040268456375838924
2020,2213-6657,1,27,0.037037037037037035
2020,2213-8463,2,84,0.023809523809523808
2020,2213-8587,2,232,0.008620689655172414
2020,2213-9095,3,22,0.13636363636363635
2020,2214-1405,20,140,0.14285714285714285
2020,2214-1588,4,31,0.12903225806451613
2020,2214-2096,3,52,0.057692307692307696
2020,2214-2126,11,184,0.059782608695652176
2020,2214-2363,3,13,0.23076923076923078
2020,2214-2894,6,175,0.03428571428571429
2020,2214-3599,28,57,0.49122807017543857
2020,2214-367X,14,93,0.15053763440860216
2020,2214-3912,5,110,0.045454545454545456
2020,2214-3947,1,24,0.041666666666666664
2020,2214-4048,1,28,0.03571428571428571
2020,2214-4463,2,16,0.125
2020,2214-5400,2,201,0.009950248756218905
2020,2214-5524,6,66,0.09090909090909091
2020,2214-5745,10,98,0.10204081632653061
2020,2214-6296,108,421,0.25653206650831356
2020,2214-6350,8,82,0.0975609756097561
2020,2214-7144,14,656,0.021341463414634148
2020,2214-7810,96,647,0.14837712519319937
2020,2214-7853,37,5370,0.006890130353817504
2020,2214-790X,20,184,0.10869565217391304
2020,2214-7993,13,86,0.1511627906976744
2020,2214-8043,8,88,0.09090909090909091
2020,2214-9929,9,101,0.0891089108910891
2020,2214-9953,1,21,0.047619047619047616
2020,2215-0366,28,374,0.0748663101604278
2020,2215-0838,14,38,0.3684210526315789
2020,2215-1478,1,16,0.0625
2020,2222-3282,3,21,0.14285714285714285
2020,2222-582X,1,21,0.047619047619047616
2020,2228-5547,2,22,0.09090909090909091
2020,2228-6160,2,159,0.012578616352201259
2020,2228-6187,1,71,0.014084507042253521
2020,2230-6579,7,11,0.6363636363636364
2020,2233-8659,2,16,0.125
2020,2235-0640,8,67,0.11940298507462686
2020,2235-0977,1,38,0.02631578947368421
2020,2245-408X,25,25,1
2020,2249-720X,1,64,0.015625
2020,2250-0545,2,87,0.022988505747126436
2020,2250-2122,2,39,0.05128205128205128
2020,2251-6581,10,213,0.046948356807511735
2020,2251-7227,4,33,0.12121212121212122
2020,2254-3902,1,23,0.043478260869565216
2020,2254-8874,1,146,0.00684931506849315
2020,2263-8733,1,30,0.03333333333333333
2020,2271-3654,1,94,0.010638297872340425
2020,2277-436X,1,27,0.037037037037037035
2020,2277-9760,5,11,0.45454545454545453
2020,2277-9779,2,30,0.06666666666666667
2020,2281-5872,10,50,0.2
2020,2284-0265,2,35,0.05714285714285714
2020,2287-965X,1,32,0.03125
2020,2288-6206,6,110,0.05454545454545454
2020,2294-1924,4,29,0.13793103448275862
2020,2296-0368,12,120,0.1
2020,2296-4657,4,56,0.07142857142857142
2020,2296-5270,5,122,0.040983606557377046
2020,2296-9039,6,41,0.14634146341463414
2020,2296-9160,1,97,0.010309278350515464
2020,2297-4725,8,107,0.07476635514018691
2020,2305-221X,19,80,0.2375
2020,2319-510X,1,31,0.03225806451612903
2020,2319-7145,4,54,0.07407407407407407
2020,2320-2068,1,54,0.018518518518518517
2020,2322-0058,1,22,0.045454545454545456
2020,2322-0937,1,21,0.047619047619047616
2020,2324-7797,1,22,0.045454545454545456
2020,2324-8106,1,11,0.09090909090909091
2020,2324-8378,3,28,0.10714285714285714
2020,2324-9935,13,114,0.11403508771929824
2020,2325-0984,6,55,0.10909090909090909
2020,2325-1042,7,33,0.21212121212121213
2020,2325-4815,6,32,0.1875
2020,2325-5870,3,183,0.01639344262295082
2020,2325-7962,2,46,0.043478260869565216
2020,2326-3768,16,44,0.36363636363636365
2020,2326-5191,48,368,0.13043478260869565
2020,2327-3798,17,75,0.22666666666666666
2020,2327-4662,8,994,0.008048289738430584
2020,2327-6673,2,32,0.0625
2020,2327-6924,7,242,0.028925619834710745
2020,2327-9095,6,130,0.046153846153846156
2020,2328-5540,2,46,0.043478260869565216
2020,2328-8930,1,191,0.005235602094240838
2020,2328-9554,3,9,0.3333333333333333
2020,2329-2229,1,42,0.023809523809523808
2020,2329-3691,1,32,0.03125
2020,2329-4124,4,96,0.041666666666666664
2020,2329-4515,8,48,0.16666666666666666
2020,2329-4884,4,51,0.0784313725490196
2020,2329-4965,1,37,0.02702702702702703
2020,2329-7018,1,20,0.05
2020,2329-8456,2,41,0.04878048780487805
2020,2329-9185,5,122,0.040983606557377046
2020,2329-924X,3,151,0.019867549668874173
2020,2329-9290,32,252,0.12698412698412698
2020,2330-1619,31,218,0.14220183486238533
2020,2330-1635,17,84,0.20238095238095238
2020,2330-3131,1,28,0.03571428571428571
2020,2330-4022,6,429,0.013986013986013986
2020,2330-4847,4,30,0.13333333333333333
2020,2330-8249,4,36,0.1111111111111111
2020,2331-2521,1,34,0.029411764705882353
2020,2331-7019,63,981,0.06422018348623854
2020,2332-2373,1,20,0.05
2020,2332-2551,1,39,0.02564102564102564
2020,2332-2705,3,58,0.05172413793103448
2020,2332-3264,1,32,0.03125
2020,2332-4252,6,432,0.013888888888888888
2020,2332-4309,4,31,0.12903225806451613
2020,2332-6492,2,50,0.04
2020,2332-7731,6,120,0.05
2020,2332-7782,1,165,0.006060606060606061
2020,2332-7790,2,76,0.02631578947368421
2020,2332-8940,9,40,0.225
2020,2333-7486,4,26,0.15384615384615385
2020,2333-9403,9,132,0.06818181818181818
2020,2334-0460,9,53,0.16981132075471697
2020,2336-825X,1,52,0.019230769230769232
2020,2347-3584,1,78,0.01282051282051282
2020,2347-6311,2,18,0.1111111111111111
2020,2347-7970,2,26,0.07692307692307693
2020,2347-7989,1,41,0.024390243902439025
2020,2349-3003,4,42,0.09523809523809523
2020,2351-9797,1,83,0.012048192771084338
2020,2351-9916,5,19,0.2631578947368421
2020,2352-0094,9,100,0.09
2020,2352-0124,12,694,0.01729106628242075
2020,2352-0965,13,141,0.09219858156028368
2020,2352-152X,37,863,0.04287369640787949
2020,2352-1546,29,150,0.19333333333333333
2020,2352-2151,1,4,0.25
2020,2352-2208,2,44,0.045454545454545456
2020,2352-2267,7,46,0.15217391304347827
2020,2352-2496,4,44,0.09090909090909091
2020,2352-250X,10,188,0.05319148936170213
2020,2352-3018,21,192,0.109375
2020,2352-3026,3,214,0.014018691588785047
2020,2352-3522,3,19,0.15789473684210525
2020,2352-3808,4,24,0.16666666666666666
2020,2352-4065,2,7,0.2857142857142857
2020,2352-4073,1,54,0.018518518518518517
2020,2352-409X,56,528,0.10606060606060606
2020,2352-4316,13,233,0.055793991416309016
2020,2352-4529,1,46,0.021739130434782608
2020,2352-4642,19,242,0.07851239669421488
2020,2352-4669,12,105,0.11428571428571428
2020,2352-4677,8,82,0.0975609756097561
2020,2352-4855,14,431,0.03248259860788863
2020,2352-4928,28,978,0.028629856850715747
2020,2352-507X,5,118,0.0423728813559322
2020,2352-5509,5,92,0.05434782608695652
2020,2352-5525,6,155,0.03870967741935484
2020,2352-5541,2,146,0.0136986301369863
2020,2352-5568,10,198,0.050505050505050504
2020,2352-5800,2,98,0.02040816326530612
2020,2352-6408,2,10,0.2
2020,2352-6483,1,28,0.03571428571428571
2020,2352-6734,7,60,0.11666666666666667
2020,2352-7102,15,777,0.019305019305019305
2020,2352-7218,6,134,0.04477611940298507
2020,2352-801X,6,205,0.02926829268292683
2020,2352-9350,1,3,0.3333333333333333
2020,2352-9385,9,143,0.06293706293706294
2020,2352-9407,23,425,0.05411764705882353
2020,2358-1883,1,59,0.01694915254237288
2020,2363-5037,5,123,0.04065040650406504
2020,2363-507X,2,3,0.6666666666666666
2020,2363-5142,11,27,0.4074074074074074
2020,2363-6203,10,341,0.02932551319648094
2020,2363-8338,7,57,0.12280701754385964
2020,2363-8354,4,14,0.2857142857142857
2020,2363-8400,1,110,0.00909090909090909
2020,2363-8427,5,65,0.07692307692307693
2020,2363-8915,1,34,0.029411764705882353
2020,2363-9520,15,53,0.2830188679245283
2020,2363-9555,11,41,0.2682926829268293
2020,2364-0006,5,30,0.16666666666666666
2020,2364-2289,2,9,0.2222222222222222
2020,2364-4141,4,51,0.0784313725490196
2020,2364-4168,12,34,0.35294117647058826
2020,2364-4184,3,149,0.020134228187919462
2020,2364-494X,4,13,0.3076923076923077
2020,2364-4974,4,36,0.1111111111111111
2020,2364-5059,9,25,0.36
2020,2364-5687,2,19,0.10526315789473684
2020,2364-6861,5,20,0.25
2020,2364-883X,3,18,0.16666666666666666
2020,2364-8961,2,40,0.05
2020,2364-9461,2,5,0.4
2020,2365-1695,7,9,0.7777777777777778
2020,2365-1792,5,37,0.13513513513513514
2020,2365-4252,6,26,0.23076923076923078
2020,2365-5135,9,18,0.5
2020,2365-631X,1,11,0.09090909090909091
2020,2365-6387,1,31,0.03225806451612903
2020,2365-6549,41,1907,0.02149973780807551
2020,2365-659X,30,92,0.32608695652173914
2020,2365-709X,57,425,0.13411764705882354
2020,2365-7448,9,77,0.11688311688311688
2020,2366-0058,32,501,0.06387225548902195
2020,2366-0147,9,13,0.6923076923076923
2020,2366-3294,3,65,0.046153846153846156
2020,2366-3987,30,177,0.1694915254237288
2020,2366-5963,7,55,0.12727272727272726
2020,2366-598X,2,40,0.05
2020,2366-6048,3,24,0.125
2020,2366-6218,34,52,0.6538461538461539
2020,2366-7486,27,144,0.1875
2020,2366-7540,4,45,0.08888888888888889
2020,2366-7796,7,31,0.22580645161290322
2020,2366-9608,23,208,0.11057692307692307
